system:index,CBI,def,dmirbi,dndvi,lat,post_mirbi,rbr,unique_id,.geo
00000000000000000983,1.35,252.0,25.0,38.0,44.0,2454.0,50.0,7940.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000098e,2.84,252.0,383.0,174.0,44.0,2083.0,363.0,7951.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009a1,1.12,264.0,322.0,368.0,44.0,2054.0,486.0,7970.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d0,2.29,264.0,493.0,396.0,44.0,1891.0,537.0,8017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d1,2.68,264.0,433.0,391.0,44.0,1941.0,515.0,8018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d2,1.23,264.0,24.0,243.0,44.0,2312.0,278.0,8019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d3,2.07,264.0,241.0,338.0,44.0,2155.0,377.0,8020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075d,1.85,296.0,-1.0,251.0,44.0,2428.0,250.0,7390.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000760,0.75,296.0,116.0,164.0,44.0,2842.0,184.0,7393.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000761,1.38,296.0,176.0,99.0,44.0,2883.0,132.0,7394.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000763,1.61,296.0,-7.0,272.0,44.0,2434.0,284.0,7396.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008fb,2.8,296.0,320.0,287.0,44.0,2079.0,477.0,7804.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000945,1.38,296.0,56.0,224.0,44.0,2427.0,236.0,7878.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008eb,0.37,344.0,-9.0,3.0,44.0,2863.0,33.0,7788.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f0,0.38,344.0,72.0,71.0,44.0,2772.0,89.0,7793.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000383,2.57,408.0,593.0,393.0,44.0,1950.0,606.0,6404.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038b,2.27,424.0,21.0,367.0,44.0,2475.0,341.0,6412.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e1,1.82,528.0,58.0,99.0,44.0,2466.0,113.0,6242.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000273,1.47,560.0,142.0,77.0,44.0,2525.0,68.0,6132.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000329,0.83,592.0,-32.0,-34.0,44.0,2714.0,34.0,6314.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033b,2.76,592.0,680.0,311.0,44.0,1875.0,587.0,6332.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034f,2.34,592.0,59.0,117.0,44.0,2545.0,181.0,6352.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024a,2.06,656.0,220.0,114.0,44.0,2393.0,161.0,6091.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e2,2.02,529.0,16.0,183.0,44.0,2389.0,139.0,6243.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000274,0.04,561.0,49.0,53.0,44.0,2514.0,27.0,6133.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032e,2.62,593.0,582.0,303.0,44.0,1913.0,578.0,6319.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000343,2.63,593.0,464.0,195.0,44.0,2181.0,412.0,6340.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009a3,0.72,265.0,354.0,375.0,44.0,2008.0,536.0,7972.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ce,2.41,265.0,492.0,406.0,44.0,1938.0,541.0,8015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009cf,2.08,265.0,101.0,289.0,44.0,2333.0,281.0,8016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000779,1.07,281.0,786.0,197.0,44.0,1977.0,381.0,7418.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000759,2.85,297.0,271.0,304.0,44.0,2093.0,489.0,7386.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000946,0.34,297.0,85.0,206.0,44.0,2322.0,226.0,7879.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e9,1.03,345.0,157.0,81.0,44.0,2717.0,124.0,7786.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ea,1.74,345.0,337.0,26.0,44.0,2645.0,204.0,7787.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000368,0.71,441.0,124.0,27.0,44.0,2882.0,60.0,6377.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038e,0.05,473.0,64.0,92.0,44.0,2855.0,175.0,6415.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000393,3.0,473.0,464.0,433.0,44.0,1993.0,559.0,6420.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000397,1.85,505.0,154.0,221.0,44.0,2448.0,228.0,6424.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002df,1.54,530.0,52.0,75.0,44.0,2496.0,85.0,6240.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e0,1.78,530.0,35.0,122.0,44.0,2424.0,113.0,6241.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a5,1.38,530.0,261.0,132.0,44.0,2525.0,216.0,6438.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000275,1.04,562.0,163.0,53.0,44.0,2562.0,74.0,6134.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a7,0.58,562.0,54.0,98.0,44.0,2507.0,77.0,6184.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033c,2.65,594.0,529.0,365.0,44.0,1956.0,562.0,6333.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024c,2.56,690.0,259.0,25.0,44.0,2294.0,84.0,6093.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000251,2.9,595.0,562.0,292.0,44.0,2008.0,431.0,6098.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000344,2.64,595.0,582.0,313.0,44.0,2130.0,417.0,6341.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000353,1.81,595.0,95.0,113.0,44.0,2472.0,224.0,6356.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000097e,1.94,237.0,234.0,244.0,44.0,2258.0,310.0,7935.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000978,1.81,245.0,161.0,162.0,44.0,2326.0,305.0,7929.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000988,2.73,245.0,699.0,330.0,44.0,1828.0,531.0,7945.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c0,1.3,245.0,371.0,199.0,44.0,2183.0,310.0,8001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000790,1.94,266.0,568.0,218.0,44.0,2026.0,359.0,7441.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000794,2.79,266.0,766.0,328.0,44.0,1794.0,526.0,7445.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000796,1.47,266.0,484.0,265.0,44.0,2044.0,418.0,7447.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000797,0.06,266.0,65.0,61.0,44.0,2444.0,54.0,7448.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000798,0.67,266.0,264.0,133.0,44.0,2320.0,165.0,7449.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000799,2.54,266.0,579.0,191.0,44.0,2026.0,349.0,7450.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009cb,0.87,266.0,-7.0,218.0,44.0,2277.0,184.0,8012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000778,2.48,282.0,1099.0,208.0,44.0,1701.0,439.0,7417.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077a,1.81,282.0,876.0,224.0,44.0,1897.0,410.0,7419.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077c,1.94,282.0,952.0,238.0,44.0,1828.0,437.0,7421.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b1,1.22,282.0,515.0,4.0,44.0,2276.0,162.0,7986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b3,2.26,282.0,566.0,74.0,44.0,2235.0,169.0,7988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b4,1.65,282.0,538.0,24.0,44.0,2226.0,184.0,7989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000075f,2.84,298.0,318.0,334.0,44.0,2061.0,515.0,7392.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000766,2.74,298.0,315.0,351.0,44.0,2158.0,471.0,7399.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000767,0.8,298.0,7.0,135.0,44.0,3107.0,149.0,7400.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ec,1.12,346.0,28.0,37.0,44.0,2880.0,69.0,7789.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f8,2.07,346.0,447.0,7.0,44.0,2556.0,156.0,7801.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f9,1.74,346.0,60.0,84.0,44.0,2787.0,116.0,7802.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a8,0.69,564.0,6.0,124.0,44.0,2384.0,92.0,6185.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000354,2.61,596.0,711.0,333.0,44.0,1894.0,573.0,6357.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000395,1.79,533.0,367.0,159.0,44.0,2414.0,204.0,6422.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000398,0.56,533.0,148.0,164.0,44.0,2360.0,181.0,6425.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a5,1.22,565.0,41.0,164.0,44.0,2469.0,139.0,6182.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a9,0.18,565.0,92.0,94.0,44.0,2521.0,57.0,6186.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032b,0.43,597.0,41.0,-26.0,44.0,2443.0,14.0,6316.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035c,2.67,597.0,253.0,290.0,44.0,2375.0,383.0,6365.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009a4,1.33,267.0,170.0,235.0,44.0,2188.0,358.0,7973.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c4,1.54,267.0,-12.0,261.0,44.0,2326.0,206.0,8005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c5,1.54,267.0,194.0,404.0,44.0,2088.0,458.0,8006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c6,1.85,267.0,68.0,282.0,44.0,2266.0,297.0,8007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c7,1.15,267.0,43.0,296.0,44.0,2266.0,295.0,8008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c8,1.48,267.0,10.0,335.0,44.0,2220.0,348.0,8009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077b,2.39,283.0,985.0,269.0,44.0,1759.0,465.0,7420.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077d,1.12,283.0,708.0,140.0,44.0,2095.0,306.0,7422.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000782,0.8,283.0,174.0,17.0,44.0,2647.0,63.0,7427.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000783,1.45,283.0,386.0,77.0,44.0,2458.0,160.0,7428.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000991,1.46,283.0,325.0,152.0,44.0,2613.0,253.0,7954.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b2,1.49,283.0,475.0,28.0,44.0,2384.0,139.0,7987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000758,0.66,299.0,-79.0,216.0,44.0,2494.0,184.0,7385.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000765,1.59,299.0,78.0,192.0,44.0,2514.0,200.0,7398.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000769,1.28,299.0,22.0,271.0,44.0,2393.0,295.0,7402.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008ed,1.99,347.0,100.0,60.0,44.0,2659.0,198.0,7790.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f7,2.23,347.0,123.0,66.0,44.0,2707.0,106.0,7800.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039b,1.62,491.0,-27.0,233.0,44.0,2547.0,207.0,6428.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000345,2.02,598.0,11.0,171.0,44.0,2552.0,190.0,6342.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034d,2.96,598.0,747.0,300.0,44.0,1928.0,505.0,6350.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026f,0.34,630.0,-10.0,27.0,44.0,2573.0,42.0,6128.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002aa,1.63,567.0,89.0,145.0,44.0,2569.0,154.0,6187.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ab,1.84,567.0,150.0,168.0,44.0,2550.0,202.0,6188.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e12,1.89,567.0,-3.0,-29.0,44.0,2943.0,-52.0,5162.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025a,1.38,599.0,180.0,57.0,44.0,2376.0,89.0,6107.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d7,1.05,599.0,108.0,-121.0,44.0,2863.0,-107.0,6232.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033d,1.52,599.0,-9.0,118.0,44.0,2663.0,66.0,6334.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000362,1.25,599.0,-33.0,152.0,44.0,2787.0,148.0,6371.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026e,0.04,631.0,18.0,25.0,44.0,2494.0,42.0,6127.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027a,0.12,631.0,17.0,59.0,44.0,2474.0,45.0,6139.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000982,2.59,238.0,515.0,211.0,44.0,2157.0,360.0,7939.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009bf,2.76,246.0,749.0,411.0,44.0,1655.0,619.0,8000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000975,2.62,254.0,232.0,291.0,44.0,2136.0,399.0,7926.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000990,0.82,254.0,37.0,52.0,44.0,2451.0,83.0,7953.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b8,0.93,254.0,49.0,74.0,44.0,2441.0,96.0,7993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c1,0.68,254.0,86.0,83.0,44.0,2406.0,103.0,8002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000791,1.48,268.0,476.0,175.0,44.0,2131.0,283.0,7442.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000792,1.19,268.0,224.0,54.0,44.0,2357.0,127.0,7443.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000793,1.37,268.0,340.0,206.0,44.0,2275.0,256.0,7444.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079a,1.75,268.0,271.0,106.0,44.0,2304.0,203.0,7451.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000079b,2.29,268.0,530.0,287.0,44.0,2018.0,431.0,7452.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c9,1.28,268.0,-11.0,209.0,44.0,2222.0,219.0,8010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ca,1.31,268.0,-6.0,274.0,44.0,2232.0,266.0,8011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077e,0.37,284.0,382.0,62.0,44.0,2527.0,158.0,7423.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000077f,0.84,284.0,349.0,59.0,44.0,2482.0,115.0,7424.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000780,0.08,284.0,336.0,70.0,44.0,2472.0,137.0,7425.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000781,0.9,284.0,313.0,66.0,44.0,2424.0,135.0,7426.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000784,2.47,284.0,485.0,127.0,44.0,2260.0,238.0,7429.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000757,2.82,300.0,313.0,283.0,44.0,2125.0,468.0,7384.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000076a,2.56,300.0,123.0,208.0,44.0,2481.0,280.0,7403.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008e7,1.49,348.0,253.0,9.0,44.0,2609.0,184.0,7784.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f5,2.24,348.0,70.0,97.0,44.0,2581.0,111.0,7798.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f6,1.12,348.0,66.0,45.0,44.0,2597.0,23.0,7799.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008fa,1.26,348.0,96.0,43.0,44.0,2654.0,69.0,7803.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000380,2.24,412.0,251.0,260.0,44.0,2465.0,267.0,6401.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038d,1.16,444.0,95.0,176.0,44.0,2385.0,155.0,6414.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000376,1.65,460.0,283.0,156.0,44.0,2558.0,201.0,6391.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000396,0.55,460.0,93.0,28.0,44.0,2517.0,53.0,6423.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000365,2.16,492.0,559.0,259.0,44.0,2147.0,418.0,6374.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000366,2.81,492.0,660.0,335.0,44.0,1930.0,543.0,6375.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039c,2.95,492.0,491.0,431.0,44.0,1972.0,596.0,6429.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032c,0.06,600.0,38.0,-55.0,44.0,2564.0,-12.0,6317.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000333,1.11,600.0,129.0,-18.0,44.0,2581.0,33.0,6324.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000363,2.82,600.0,277.0,335.0,44.0,2281.0,449.0,6372.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027d,0.68,569.0,95.0,61.0,44.0,2552.0,48.0,6142.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027e,0.46,569.0,99.0,86.0,44.0,2505.0,69.0,6143.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ac,1.67,569.0,94.0,185.0,44.0,2458.0,165.0,6189.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000970,1.69,269.0,10.0,62.0,44.0,2410.0,122.0,7921.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000993,0.13,285.0,209.0,-27.0,44.0,2990.0,-10.0,7956.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000995,0.25,285.0,420.0,16.0,44.0,2645.0,44.0,7958.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000389,1.15,477.0,176.0,52.0,44.0,2451.0,122.0,6410.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000373,2.33,538.0,232.0,147.0,44.0,2502.0,191.0,6388.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027f,0.03,570.0,90.0,30.0,44.0,2779.0,6.0,6144.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000280,0.26,570.0,7.0,77.0,44.0,2480.0,36.0,6145.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ad,1.71,570.0,100.0,157.0,44.0,2518.0,147.0,6190.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028e,0.62,571.0,112.0,156.0,44.0,2512.0,154.0,6159.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028f,2.3,571.0,38.0,350.0,44.0,2434.0,315.0,6160.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e8,2.61,635.0,319.0,191.0,44.0,2375.0,298.0,6249.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e9,2.02,635.0,156.0,18.0,44.0,2649.0,22.0,6250.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000254,2.99,667.0,570.0,222.0,44.0,2049.0,299.0,6101.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009be,1.29,247.0,88.0,211.0,44.0,2343.0,266.0,7999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000977,0.92,255.0,63.0,82.0,44.0,2439.0,105.0,7928.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009b9,0.77,255.0,138.0,97.0,44.0,2382.0,151.0,7994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ba,1.16,255.0,177.0,124.0,44.0,2343.0,177.0,7995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c2,1.02,255.0,118.0,82.0,44.0,2456.0,88.0,8003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094c,1.19,286.0,142.0,209.0,44.0,2349.0,181.0,7885.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000958,2.82,286.0,653.0,400.0,44.0,1878.0,521.0,7897.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000959,2.8,286.0,759.0,436.0,44.0,1770.0,590.0,7898.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095a,2.76,286.0,663.0,434.0,44.0,1807.0,576.0,7899.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a6,0.94,398.0,96.0,152.0,44.0,2649.0,180.0,6439.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000388,0.59,446.0,174.0,4.0,44.0,2631.0,82.0,6409.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a7,2.79,462.0,601.0,278.0,44.0,2105.0,463.0,6440.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000281,0.06,540.0,-58.0,85.0,44.0,3130.0,67.0,6146.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028b,1.17,540.0,36.0,41.0,44.0,2547.0,13.0,6156.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000249,2.98,572.0,605.0,304.0,44.0,2044.0,438.0,6090.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028d,1.15,572.0,166.0,151.0,44.0,2498.0,147.0,6158.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000290,1.49,572.0,-52.0,294.0,44.0,2531.0,297.0,6161.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000291,0.81,572.0,19.0,147.0,44.0,2446.0,114.0,6162.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000325,0.74,572.0,5.0,-7.0,44.0,2493.0,7.0,6310.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000346,2.16,572.0,-26.0,221.0,44.0,2499.0,176.0,6343.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000347,1.94,572.0,-8.0,181.0,44.0,2439.0,146.0,6344.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000331,0.45,604.0,30.0,-21.0,44.0,2642.0,43.0,6322.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033e,2.25,604.0,-55.0,95.0,44.0,2652.0,77.0,6335.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000282,0.88,541.0,150.0,53.0,44.0,2794.0,56.0,6147.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036f,2.73,541.0,287.0,440.0,44.0,2102.0,513.0,6384.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000330,1.66,605.0,62.0,-38.0,44.0,2609.0,31.0,6321.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000332,1.3,605.0,39.0,-11.0,44.0,2501.0,10.0,6323.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024b,2.96,669.0,595.0,297.0,44.0,1999.0,389.0,6092.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094d,1.44,287.0,181.0,253.0,44.0,2306.0,243.0,7886.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000094e,2.29,287.0,737.0,415.0,44.0,1807.0,570.0,7887.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000957,2.29,287.0,356.0,326.0,44.0,2243.0,338.0,7896.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
